1974-03-15 	119 	41 	  	  	 
1974-03-22 	124 	30 	  	  	 
1974-03-31 	119 	43 	  	  	 
1974-04-05 	127 	46 	  	  	 
1974-04-13 	170 	43 	  	  	 
1974-04-19 	163 	41 	  	  	 
1974-04-26 	145 	48 	  	  	 
1974-05-03 	147 	46 	  	  	 
1974-05-10 	151 	48 	  	  	 
1974-05-17 	187 	33 	  	  	 
1974-05-24 	173 	33 	  	  	 
1974-05-31 	152 	58 	  	  	 
1974-06-07 	160 	53 	  	  	 
1974-06-14 	163 	66 	  	  	 
1974-06-21 	152 	51 	  	  	 
1974-06-28 	160 	20 	  	  	 
1974-11-01 	84 	20 	  	  	 
1974-11-08 	88 	28 	  	  	 
1974-11-15 	95 	36 	  	  	 
1974-11-22 	95 	36 	  	  	 
1974-11-29 	94 	30 	  	  	 
1974-12-06 	112 	25 	  	  	 
1974-12-13 	116 	30 	  	  	 
1974-12-20 	119 	25 	  	  	 
1974-12-27 	147 	30 	  	  	 
1975-01-04 	137 	46 	  	  	 
1975-01-10 	141 	46 	  	  	 
1975-01-17 	161 	43 	  	  	 
1975-01-24 	163 	33 	  	  	 
1975-02-01 	152 	36 	  	  	 
1975-02-07 	142 	28 	  	  	 
1975-02-14 	132 	33 	  	  	 
1975-02-21 	147 	25 	  	  	 
1975-02-28 	152 	28 	  	  	 
1975-03-07 	159 	30 	  	  	 
1975-03-14 	171 	46 	  	  	 
1975-03-21 	165 	28 	  	  	 
1975-03-28 	183 	38 	  	  	 
1975-04-04 	188 	10 	  	  	 
1975-04-11 	182 	13 	  	  	 
1975-04-18 	191 	13 	  	  	 
1975-04-25 	196 	15 	  	  	 
1975-05-02 	203 	36 	  	  	 
1975-05-09 	208 	33 	  	  	 
1975-05-16 	218 	33 	  	  	 
1975-05-23 	203 	38 	  	  	 
1975-05-30 	213 	61 	  	  	 
1975-10-31 	102 	5 	  	  	 
1975-11-07 	112 	10 	  	  	 
1975-11-14 	114 	10 	  	  	 
1975-11-21 	119 	8 	  	  	 
1975-11-28 	124 	8 	  	  	 
1975-12-05 	130 	8 	  	  	 
1975-12-12 	130 	13 	  	  	 
1975-12-19 	130 	15 	  	  	 
1975-12-26 	142 	10 	  	  	 
1976-01-02 	142 	10 	  	  	 
1976-01-16 	145 	5 	  	  	 
1976-01-23 	147 	10 	  	  	 
1976-01-30 	154 	10 	  	  	 
1976-02-06 	164 	5 	  	  	 
1976-02-13 	168 	13 	  	  	 
1976-02-20 	177 	13 	  	  	 
1976-02-27 	178 	18 	  	  	 
1976-03-05 	183 	13 	  	  	 
1976-03-12 	189 	13 	  	  	 
1976-03-19 	193 	25 	  	  	 
1976-04-02 	204 	20 	  	  	 
1976-04-16 	210 	25 	  	  	 
1976-04-23 	212 	25 	  	  	 
1976-04-30 	216 	46 	  	  	 
1976-05-07 	220 	38 	  	  	 
1976-05-14 	221 	30 	  	  	 
1976-05-22 	226 	46 	  	  	 
1976-05-28 	226 	46 	  	  	 
1976-06-04 	222 	46 	  	  	 
1976-06-11 	224 	46 	  	  	 
1976-06-18 	215 	41 	  	  	 
1976-10-15 	25 	10 	  	  	 
1976-10-29 	15 	10 	  	  	 
1976-11-05 	58 	15 	  	  	 
1976-11-12 	61 	15 	  	  	 
1976-11-19 	66 	15 	  	  	 
1976-11-26 	75 	18 	  	  	 
1976-12-03 	79 	20 	  	  	 
1976-12-10 	81 	23 	  	  	 
1976-12-17 	86 	22 	  	  	 
1976-12-24 	99 	46 	  	  	 
1976-12-31 	99 	30 	  	  	 
1977-01-07 	104 	33 	  	  	 
1977-01-14 	105 	46 	  	  	 
1977-01-21 	109 	46 	  	  	 
1977-01-28 	114 	51 	  	  	 
1977-02-04 	118 	48 	  	  	 
1977-02-11 	118 	48 	  	  	 
1977-02-18 	122 	56 	  	  	 
1977-02-25 	118 	53 	  	  	 
1977-03-04 	130 	61 	  	  	 
1977-03-11 	128 	56 	  	  	 
1977-03-18 	137 	58 	  	  	 
1977-03-25 	140 	61 	  	  	 
1977-04-01 	140 	76 	  	  	 
1977-04-08 	158 	62 	  	  	 
1977-04-22 	157 	71 	  	  	 
1977-04-30 	145 	76 	  	  	 
1977-05-06 	152 	58 	  	  	 
1977-05-13 	165 	61 	  	  	 
1977-05-20 	155 	76 	  	  	 
1977-05-29 	160 	66 	  	  	 
1977-06-03 	163 	76 	  	  	 
1977-06-10 	155 	71 	  	  	 
1977-06-17 	183 	7 	  	  	 
1977-06-24 	173 	3 	  	  	 
1977-07-01 	142 	0 	  	  	 
1977-07-08 	117 	0 	  	  	 
1977-07-15 	100 	0 	  	  	 
1977-07-22 	71 	0 	  	  	 
1977-10-21 	33 	4 	  	  	 
1977-10-28 	36 	8 	  	  	 
1977-11-04 	43 	8 	  	  	 
1977-11-11 	81 	14 	  	  	 
1977-11-19 	61 	8 	  	  	 
1977-11-25 	72 	11 	  	  	 
1977-12-02 	84 	13 	  	  	 
1977-12-09 	86 	8 	  	  	 
1977-12-16 	99 	13 	  	  	 
1977-12-30 	107 	13 	  	  	 
1978-01-07 	109 	10 	  	  	 
1978-01-13 	119 	14 	  	  	 
1978-01-20 	130 	16 	  	  	 
1978-01-27 	130 	15 	  	  	 
1978-02-03 	137 	23 	  	  	 
1978-02-10 	140 	25 	  	  	 
1978-02-17 	152 	17 	  	  	 
1978-02-24 	147 	23 	  	  	 
1978-03-03 	152 	25 	  	  	 
1978-03-10 	168 	18 	  	  	 
1978-03-17 	163 	23 	  	  	 
1978-03-25 	175 	23 	  	  	 
1978-03-31 	170 	23 	  	  	 
1978-04-07 	175 	25 	  	  	 
1978-04-14 	182 	26 	  	  	 
1978-04-21 	188 	23 	  	  	 
1978-04-28 	193 	28 	  	  	 
1978-05-05 	193 	45 	  	  	 
1978-05-13 	198 	45 	  	  	 
1978-05-19 	198 	45 	  	  	 
1978-05-27 	193 	51 	  	  	 
1978-06-03 	191 	56 	  	  	 
1978-06-17 	203 	45 	  	  	 
1978-06-23 	206 	45 	  	  	 
1978-06-30 	218 	30 	  	  	 
1978-07-07 	201 	32 	  	  	 
1978-07-14 	197 	0 	  	  	 
1978-07-22 	156 	0 	  	  	 
1978-07-28 	122 	0 	  	  	 
1978-08-04 	99 	0 	  	  	 
1978-08-11 	97 	1 	  	  	 
1978-08-18 	86 	0 	  	  	 
1978-08-25 	78 	0 	  	  	 
1978-09-01 	73 	0 	  	  	 
1978-09-08 	8 	1 	  	  	 
1978-09-22 	23 	4 	  	  	 
1978-09-29 	30 	10 	  	  	 
1978-10-06 	33 	18 	  	  	 
1978-10-13 	61 	20 	  	  	 
1978-10-20 	42 	10 	  	  	 
1978-10-27 	44 	14 	  	  	 
1978-11-03 	61 	25 	  	  	 
1978-11-10 	69 	28 	  	  	 
1978-11-17 	61 	18 	  	  	 
1978-11-24 	66 	30 	  	  	 
1978-12-01 	69 	30 	  	  	 
1978-12-09 	82 	15 	  	  	 
1978-12-15 	74 	31 	  	  	 
1978-12-21 	79 	31 	  	  	 
1978-12-29 	97 	31 	  	  	 
1979-01-07 	97 	13 	  	  	 
1979-01-13 	107 	15 	  	  	 
1979-01-19 	114 	20 	  	  	 
1979-01-27 	107 	36 	  	  	 
1979-02-02 	114 	36 	  	  	 
1979-02-09 	132 	36 	  	  	 
1979-02-17 	127 	19 	  	  	 
1979-02-23 	136 	13 	  	  	 
1979-03-02 	152 	15 	  	  	 
1979-03-09 	160 	46 	  	  	 
1979-03-16 	140 	46 	  	  	 
1979-03-30 	147 	46 	  	  	 
1979-04-06 	132 	50 	  	  	 
1979-04-14 	166 	36 	  	  	 
1979-04-20 	145 	48 	  	  	 
1979-04-27 	173 	34 	  	  	 
1979-05-04 	174 	41 	  	  	 
1979-05-11 	170 	41 	  	  	 
1979-05-18 	160 	56 	  	  	 
1979-05-25 	189 	46 	  	  	 
1979-06-01 	183 	51 	  	  	 
1979-06-08 	183 	61 	  	  	 
1979-06-15 	168 	61 	  	  	 
1979-06-22 	177 	41 	  	  	 
1979-06-29 	193 	8 	  	  	 
1979-07-06 	171 	4 	  	  	 
1979-07-20 	157 	0 	  	  	 
1979-10-05 	10 	2 	  	  	 
1979-10-12 	12 	2 	  	  	 
1979-10-19 	15 	2 	  	  	 
1979-10-26 	15 	2 	  	  	 
1979-11-02 	17 	5 	  	  	 
1979-11-09 	24 	6 	  	  	 
1979-11-17 	26 	6 	  	  	 
1979-11-23 	29 	7 	  	  	 
1979-11-29 	28 	11 	  	  	 
1979-12-07 	79 	39 	  	  	 
1979-12-13 	80 	31 	  	  	 
1979-12-21 	95 	28 	  	  	 
1979-12-28 	103 	30 	  	  	 
1980-01-04 	115 	34 	  	  	 
1980-01-11 	97 	35 	  	  	 
1980-01-18 	100 	28 	  	  	 
1980-01-25 	112 	32 	  	  	 
1980-02-01 	125 	30 	  	  	 
1980-02-03 	118 	38 	  	  	 
1980-02-15 	125 	36 	  	  	 
1980-02-22 	135 	28 	  	  	 
1980-02-29 	137 	40 	  	  	 
1980-03-07 	122 	36 	  	  	 
1980-03-14 	140 	40 	  	  	 
1980-03-28 	155 	40 	  	  	 
1980-04-04 	163 	41 	  	  	 
1980-04-11 	157 	46 	  	  	 
1980-04-18 	170 	61 	  	  	 
1980-04-25 	164 	61 	  	  	 
1980-05-02 	193 	8 	  	  	 
1980-05-09 	170 	38 	  	  	 
1980-05-16 	147 	69 	  	  	 
1980-05-23 	157 	61 	  	  	 
1980-05-30 	173 	61 	  	  	 
1980-06-06 	160 	50 	  	  	 
1980-06-14 	173 	43 	  	  	 
1980-06-20 	183 	0 	  	  	 
1980-10-04 	23 	1 	  	  	 
1980-10-10 	27 	1 	  	  	 
1980-10-17 	33 	3 	  	  	 
1980-10-24 	34 	3 	  	  	 
1980-11-01 	46 	3 	  	  	 
1980-11-07 	50 	3 	  	  	 
1980-11-14 	51 	9 	  	  	 
1980-11-22 	61 	10 	  	  	 
1980-11-28 	69 	12 	  	  	 
1980-12-05 	74 	15 	  	  	 
1980-12-12 	76 	15 	  	  	 
1980-12-23 	83 	15 	  	  	 
1980-12-26 	91 	10 	  	  	 
1981-01-02 	99 	20 	  	  	 
1981-01-09 	106 	20 	  	  	 
1981-01-17 	109 	30 	  	  	 
1981-01-23 	109 	30 	  	  	 
1981-02-02 	114 	30 	  	  	 
1981-02-08 	111 	30 	  	  	 
1981-02-13 	118 	38 	  	  	 
1981-02-20 	104 	38 	  	  	 
1981-02-27 	135 	46 	  	  	 
1981-03-06 	142 	41 	  	  	 
1981-03-15 	146 	46 	  	  	 
1981-03-20 	147 	36 	  	  	 
1981-03-27 	150 	36 	  	  	 
1981-04-03 	150 	51 	  	  	 
1981-04-10 	168 	61 	  	  	 
1981-04-17 	158 	48 	  	  	 
1981-04-25 	178 	41 	  	  	 
1981-05-01 	183 	46 	  	  	 
1981-05-08 	170 	61 	  	  	 
1981-05-15 	175 	51 	  	  	 
1981-05-23 	179 	54 	  	  	 
1981-05-29 	178 	61 	  	  	 
1981-06-05 	165 	61 	  	  	 
1981-10-16 	37 	2 	  	  	 
1981-10-23 	43 	8 	  	  	 
1981-11-03 	57 	7 	  	  	 
1981-11-06 	64 	7 	  	  	 
1981-11-13 	70 	12 	  	  	 
1981-11-20 	72 	5 	  	  	 
1981-11-28 	76 	7 	  	  	 
1981-12-05 	84 	7 	  	  	 
1981-12-11 	90 	7 	  	  	 
1981-12-18 	95 	15 	  	  	 
1981-12-28 	116 	10 	  	  	 
1982-01-01 	112 	8 	  	  	 
1982-01-09 	118 	8 	  	  	 
1982-01-15 	123 	9 	  	  	 
1982-01-23 	137 	7 	  	  	 
1982-01-30 	147 	9 	  	  	 
1982-02-05 	149 	9 	  	  	 
1982-02-12 	145 	12 	  	  	 
1982-02-19 	165 	9 	  	  	 
1982-02-27 	175 	9 	  	  	 
1982-03-07 	182 	12 	  	  	 
1982-03-12 	188 	12 	  	  	 
1982-03-19 	194 	6 	  	  	 
1982-03-26 	199 	8 	  	  	 
1982-04-02 	201 	7 	  	  	 
1982-04-11 	195 	10 	  	  	 
1982-04-17 	201 	20 	  	  	 
1982-04-27 	208 	22 	  	  	 
1982-05-01 	212 	17 	  	  	 
1982-05-07 	215 	19 	  	  	 
1982-05-15 	213 	17 	  	  	 
1982-05-28 	216 	10 	  	  	 
1982-06-04 	219 	7 
1982-10-22 	37 	2 
1982-11-05 	50 	7 
1982-11-12 	61 	8 
1982-11-19 	69 	5 
1982-11-26 	77 	5 
1982-12-03 	76 	10 
1982-12-17 	96 	10 
1982-12-24 	98 	23 
1982-12-31 	100 	20 
1983-01-07 	114 	15 
1983-01-16 	133 	23 
1983-01-21 	126 	18 
1983-01-28 	127 	30 
1983-02-04 	126 	30 
1983-02-11 	128 	30 
1983-02-18 	134 	35 
1983-02-25 	149 	20 
1983-03-11 	164 	14 
1983-03-25 	165 	20 
1983-04-02 	163 	37 
1983-04-08 	160 	50 
1983-04-15 	162 	42 
1983-04-22 	168 	47 
1983-04-29 	170 	60 
1983-05-06 	170 	50 
1983-05-14 	174 	50 
1983-05-20 	178 	45 
1983-05-27 	188 	50 
1983-06-03 	191 	31 
1983-06-10 	199 	20 
1983-06-17 	202 	8 
1983-06-24 	188 	8 
1983-07-01 	172 	2 
1983-07-08 	154 	0 
1983-10-28 	40 	5 
1983-11-05 	49 	3 
1983-11-11 	60 	4 
1983-11-18 	68 	5 
1983-11-26 	75 	8 
1983-12-02 	74 	6 
1983-12-09 	81 	6 
1983-12-17 	89 	7 
1983-12-23 	98 	8 
1983-12-30 	105 	7 
1984-01-06 	110 	4 
1984-01-13 	116 	6 
1984-01-20 	126 	5 
1984-01-27 	134 	4 
1984-02-03 	149 	5 
1984-02-12 	167 	4 
1984-02-17 	158 	6 
1984-02-24 	162 	6 
1984-03-05 	174 	6 
1984-03-09 	195 	4 
1984-03-23 	182 	17 
1984-03-30 	185 	25 
1984-04-07 	188 	22 
1984-04-13 	191 	22 
1984-04-20 	195 	35 
1984-04-27 	200 	30 
1984-05-11 	205 	30 
1984-05-18 	206 	35 
1984-05-25 	209 	34 
1984-06-01 	209 	31 
1984-06-08 	209 	30 
1984-06-15 	207 	5 
1984-06-22 	220 	0 
1984-06-29 	180 	10 
1984-07-06 	140 	0 
1984-09-28 	14 	0 
1984-10-05 	25 	1 
1984-10-12 	29 	1 
1984-10-19 	38 	2 
1984-10-26 	32 	3 
1984-11-02 	53 	3 
1984-11-09 	65 	3 
1984-11-16 	72 	6 
1984-11-30 	88 	3 
1984-12-07 	95 	5 
1984-12-14 	105 	5 
1984-12-21 	111 	6 
1984-12-28 	116 	7 
1985-01-04 	123 	6
1985-01-11 	129 	6 
1985-01-18 	135 	7 
1985-01-25 	142 	7 
1985-02-01 	147 	7 
1985-02-08 	158 	5 
1985-02-22 	175 	5 
1985-03-01 	180 	6 
1985-03-22 	199 	5 
1985-03-29 	206 	3 
1985-04-06 	210 	3 
1985-04-12 	214 	3 
1985-04-20 	219 	3 
1985-04-26 	223 	3 
1985-05-03 	227 	3 
1985-05-10 	230 	3 
1985-05-17 	237 	3 
1985-05-24 	238 	3 
1985-06-01 	237 	3 
1985-06-07 	227 	8 
1985-06-14 	209 	3 
1985-06-21 	193 	4 
1985-10-11 	18 	1 
1985-11-15 	56 	6 
1985-11-22 	61 	6 
1985-11-29 	78 	15 
1985-12-20 	87 	5 
1985-12-30 	105 	5 
1986-01-03 	106 	5 
1986-01-10 	112 	5 
1986-01-17 	117 	5 
1986-01-24 	124 	5 
1986-02-07 	120 	15 
1986-02-15 	145 	12 
1986-02-22 	130 	20 
1986-03-01 	135 	10 
1986-03-14 	151 	10 
1986-03-21 	152 	10 
1986-04-04 	174 	10 
1986-04-11 	179 	10 
1986-04-18 	182 	10 
1986-04-25 	186 	10 
1986-05-02 	191 	10 
1986-05-09 	194 	9 
1986-11-21 	72 	10 
1986-12-08 	91 	10 
1986-12-19 	104 	7 
1986-12-26 	107 	7 
1987-01-02 	110 	8 
1987-01-17 	128 	22 
1987-01-30 	145 	45 
1987-06-13 	197 	50 
1987-06-19 	200 	20 
1987-12-25 	111 	0 
1988-01-14 	155 	2 
1988-01-22 	163 	2 
1988-01-29 	169 	1 
1988-02-13 	185 	0 
1988-02-27 	199 	0 
1988-03-05 	203 	0 
1988-03-18 	214 	0 
1988-03-25 	217 	0 
1988-04-01 	223 	0 
1988-04-08 	226 	0 
1988-04-15 	230 	0 
1988-04-22 	231 	0 
1988-04-29 	236 	0 
1988-05-07 	234 	1 
1988-05-14 	235 	0 
1988-11-05 	45 	5 
1988-11-12 	62 	5 
1988-11-19 	69 	5 
1988-11-25 	75 	7 
1988-12-02 	72 	7 
1988-12-09 	81 	7 
1988-12-16 	92 	5 
1988-12-23 	109 	3 
1988-12-30 	114 	3 
1989-01-06 	127 	5 
1989-01-13 	131 	4 
1989-01-20 	137 	4 
1989-02-03 	159 	3 
1989-02-11 	169 	3 
1989-02-19 	175 	8 
1989-02-24 	180 	3 
1989-03-04 	181 	5 
1989-03-10 	182 	5 
1989-03-17 	193 	7 
1989-03-26 	195 	10 
1989-03-31 	200 	7 
1989-04-15 	217 	7 
1989-04-21 	211 	19 
1989-04-29 	215 	15 
1989-05-05 	228 	25 
1989-05-13 	219 	25 
1989-05-18 	221 	15 
1989-05-26 	226 	20 
1989-10-24 	40 	2 
1989-11-03 	53 	2 
1989-11-13 	66 	4 
1989-11-17 	70 	6 
1989-11-24 	79 	6 
1989-12-01 	90 	10 
1989-12-08 	97 	11 
1989-12-15 	99 	15 
1990-01-01 	129 	10 
1990-01-05 	121 	14 
1990-01-12 	140 	5 
1990-01-19 	142 	9 
1990-01-27 	145 	10 
1990-02-02 	157 	10 
1990-02-23 	170 	13 
1990-03-03 	185 	3 
1990-03-09 	190 	7 
1990-03-16 	188 	10 
1990-03-23 	190 	8 
1990-03-30 	202 	11 
1990-04-07 	215 	16 
1990-04-13 	219 	14 
1990-04-22 	221 	16
1990-05-04 	232 	14 
1990-05-11 	229 	19 
1990-05-26 	220 	20 
1990-06-01 	237 	32 
1990-06-08 	218 	31 
1990-06-15 	226 	29
1990-12-07 	137 	38 
1990-12-14 	120 	14 
1990-12-21 	97 	18 
1990-12-28 	120 	28 
1991-01-04 	127 	30 
1991-01-11 	125 	31 
1991-01-18 	124 	35 
1991-01-25 	128 	34 
1991-02-01 	113 	30 
1991-02-10 	129 	31 
1991-02-15 	142 	25 
1991-02-24 	156 	34 
1991-03-01 	152 	30 
1991-03-09 	154 	44 
1991-03-15 	160 	47 
1991-03-22 	159 	37 
1991-03-29 	160 	48 
1991-04-05 	164 	40 
1991-04-12 	170 	60 
1991-04-19 	160 	40 
1991-04-26 	148 	40 
1991-05-03 	169 	50 
1991-05-10 	170 	50 
1991-05-17 	178 	42 
1991-05-24 	178 	55 
1991-06-07 	178 	60 
1991-11-01 	55 	1 
1991-11-09 	64 	3 
1991-11-15 	70 	5 
1991-11-22 	80 	6 
1991-11-29 	90 	6 
1991-12-06 	97 	7 
1991-12-13 	108 	7 
1991-12-20 	117 	9 
1991-12-27 	122 	11 
1992-01-03 	128 	10 
1992-01-10 	133 	11 
1992-01-17 	146 	11 
1992-01-24 	150 	10 
1992-01-31 	158 	12 
1992-02-07 	165 	11 
1992-02-14 	168 	10 
1992-02-22 	171 	8 
1992-02-29 	185 	10 
1992-03-06 	181 	14 
1992-03-20 	196 	19 
1992-03-27 	194 	16 
1992-04-03 	201 	18 
1992-04-10 	206 	20 
1992-04-17 	205 	22 
1992-04-24 	202 	19 
1992-05-01 	210 	13 
1992-05-08 	206 	19 
1992-05-15 	201 	22 
1992-05-22 	205 	23 
1992-05-29 	206 	35 
1992-06-05 	202 	35 
1992-06-12 	210 	30 
1992-06-19 	215 	25 
1992-10-23 	49 	5 
1992-10-31 	45 	4 
1992-11-06 	47 	7 
1992-11-13 	55 	8 
1992-11-20 	64 	8 
1992-11-27 	76 	8 
1992-12-04 	86 	8 
1992-12-11 	93 	10 
1992-12-18 	97 	12 
1992-12-25 	101 	12 
1993-01-01 	106 	15 
1993-01-08 	112 	13 
1993-01-15 	119 	13 
1993-01-23 	124 	13 
1993-01-29 	132 	12 
1993-02-05 	139 	12 
1993-02-12 	147 	15 
1993-02-19 	155 	10 
1993-02-26 	158 	13 
1993-03-05 	166 	10 
1993-03-12 	169 	12 
1993-03-19 	171 	8 
1993-03-26 	180 	9 
1993-04-02 	183 	27 
1993-04-09 	187 	29 
1993-04-16 	182 	33 
1993-04-23 	188 	30 
1993-04-30 	190 	30 
1993-05-08 	192 	34 
1993-05-14 	197 	36 
1993-05-21 	208 	31 
1993-05-29 	208 	28 
1993-11-05 	44 	1 
1993-11-12 	61 	1 
1993-11-19 	71 	2 
1993-11-26 	73 	12 
1993-12-03 	80 	12 
1993-12-10 	84 	10 
1993-12-17 	98 	10 
1993-12-24 	100 	14 
1993-12-31 	116 	8 
1994-01-07 	128 	10 
1994-01-14 	140 	8 
1994-01-21 	152 	2 
1994-01-28 	158 	4 
1994-02-04 	141 	16 
1994-02-11 	150 	12 
1994-02-18 	155 	3 
1994-02-26 	159 	7 
1994-03-05 	165 	3 
1994-03-12 	160 	20 
1994-03-18 	185 	10 
1994-03-25 	187 	33 
1994-04-01 	205 	10 
1994-04-08 	205 	12 
1994-04-15 	198 	12 
1994-04-22 	192 	23 
1994-04-29 	222 	12 
1994-05-07 	217 	20 
1994-05-13 	229 	12 
1994-05-20 	213 	18 
1994-10-14 	31 	2 
1994-10-21 	38 	4 
1994-10-29 	48 	22 
1994-11-03 	48 	27 
1994-11-12 	53 	7 
1994-11-17 	54 	8 
1994-11-25 	68 	14 
1994-12-01 	76 	12 
1994-12-07 	84 	10 
1994-12-23 	93 	8 
1994-12-30 	110 	20 
1995-01-06 	97 	25 
1995-01-12 	122 	20 
1995-01-20 	122 	18 
1995-01-26 	116 	25 
1995-02-04 	140 	18 
1995-02-09 	128 	47 
1995-02-16 	141 	40 
1995-02-22 	127 	37 
1995-03-04 	165 	50 
1995-03-17 	162 	30 
1995-03-24 	176 	29 
1995-04-01 	148 	50 
1995-04-06 	152 	50 
1995-04-13 	165 	35 
1995-04-20 	180 	40 
1995-04-27 	175 	35 
1995-05-04 	165 	50 
1995-05-11 	200 	30 
1996-01-01 	126 	6 
1996-01-10 	115 	13 
1996-01-24 	145 	10 
1996-02-02 	141 	15 
1996-02-21 	168 	15 
1996-03-11 	153 	37 
1996-04-10 	204 	11 
1996-04-13 	185 	40 
1996-04-19 	200 	20 
1996-04-26 	195 	30 
1996-05-03 	215 	20 
1996-05-10 	195 	17 
1996-05-17 	205 	20 
1996-05-24 	214 	24 
1996-05-31 	200 	20 
1996-06-07 	200 	40 
1996-06-14 	200 	50 
1996-06-21 	190 	30 
1996-11-08 	125 	25 
1996-11-16 	115 	35 
1996-11-23 	130 	25 
1996-11-29 	110 	24 
1996-12-08 	121 	30 
1996-12-14 	115 	20 
1996-12-20 	105 	25 
1996-12-27 	105 	35 
1997-01-03 	105 	22 
1997-01-10 	97 	30 
1997-01-17 	110 	46 
1997-01-24 	111 	30 
1997-01-31 	110 	20 
1997-02-07 	130 	25 
1997-02-15 	145 	25 
1997-02-21 	143 	30 
1997-02-28 	145 	25 
1997-03-07 	150 	40 
1997-03-14 	142 	43 
1997-03-21 	159 	23 
1997-03-28 	151 	42 
1997-04-04 	160 	32 
1997-04-11 	157 	42 
1997-04-18 	165 	47 
1997-04-25 	168 	49 
1997-05-02 	185 	34 
1997-05-09 	177 	39 
1997-05-16 	170 	30 
1997-05-23 	184 	46 
1997-05-30 	205 	35 
1997-06-07 	220 	42 
1997-06-13 	220 	40 
1997-06-20 	212 	30 
1997-10-17 	36 	5 
1997-10-24 	44 	6 
1997-10-31 	51 	7 
1997-11-07 	54 	8 
1997-11-14 	62 	11 
1997-11-21 	65 	15 
1997-11-28 	69 	20 
1997-12-06 	77 	16 
1997-12-12 	81 	16 
1997-12-19 	100 	35 
1997-12-27 	105 	38 
1998-01-02 	106 	14 
1998-01-09 	110 	25 
1998-01-16 	115 	20 
1998-01-23 	118 	32 
1998-01-30 	129 	23 
1998-02-06 	128 	18 
1998-02-13 	133 	30 
1998-02-20 	139 	30 
1998-02-28 	146 	34 
1998-03-06 	148 	37 
1998-03-13 	153 	37 
1998-03-20 	153 	39 
1998-03-27 	158 	33 
1998-04-03 	160 	44 
1998-04-10 	164 	49 
1998-04-17 	180 	50 
1998-04-24 	183 	55 
1998-11-13 	41 	3 
1998-11-20 	45 	3 
1998-11-30 	55 	5 
1998-12-04 	58 	2 
1998-12-11 	62 	4 
1998-12-19 	70 	10 
1998-12-26 	77 	13 
1999-01-02 	92 	11 
1999-01-12 	105 	6 
1999-01-15 	110 	4 
1999-01-23 	123 	5 
1999-01-29 	131 	7 
1999-02-05 	132 	10 
1999-02-12 	137 	3 
1999-02-19 	140 	15 
1999-02-26 	146 	13 
1999-05-07 	182 	23 
1999-05-14 	193 	42 
1999-05-21 	191 	23 
1999-05-28 	188 	43 
1999-06-04 	190 	45 
1999-06-11 	189 	53 
1999-12-04 	76 	9 
1999-12-10 	80 	14 
1999-12-17 	93 	5 
1999-12-24 	100 	15 
2000-01-01 	103 	18 
2000-01-08 	115 	20 
2000-01-14 	122 	23 
2000-01-21 	122 	30 
2000-01-29 	130 	28 
2000-03-03 	157 	20 
2000-03-10 	163 	18 
2000-03-18 	171 	18 
2000-03-25 	172 	24 
2000-03-31 	185 	32 
2000-04-07 	192 	25 
2000-04-14 	186 	26 
2000-04-21 	190 	30 
2000-04-28 	192 	32
2002-01-04 	156 	15 
2002-01-18 	172 	17 
2002-02-01 	155 	35 
2002-02-15 	153 	13 
2002-03-01 	175 	14 
2002-03-15 	197 	16 
2002-04-01 	187 	46 
2002-04-13 	198 	15 
2002-04-26 	233 	12 
