! data from Xianmin @ http://knossos.eas.ualberta.ca/xianmin/nadja/
! format: date; next line; z (m), u (m/s), v (m/s); etc.
2002/01/05 00:00:00 22 2
 -47.37  0.0597 -0.0176
 -55.76  0.0610 -0.0163
 -65.81  0.0646 -0.0155
 -77.85  0.0692 -0.0136
 -92.33  0.0636 -0.0065
2010/05/23 00:00:00 22 2
  -0.49  0.0486 0.0084
  -1.54  0.0534 0.0071
  -2.65  0.0584 0.0024
  -3.82  0.0592 -0.0063
  -5.08  0.0512 -0.0112
  -6.44  0.0420 -0.0086
  -7.93  0.0369 -0.0048
  -9.57  0.0336 -0.0028
 -11.41  0.0304 -0.0019
 -13.47  0.0276 -0.0014
 -15.81  0.0253 -0.0015
 -18.50  0.0238 -0.0021
 -21.60  0.0230 -0.0031
 -25.21  0.0228 -0.0046
 -29.44  0.0235 -0.0071
 -34.43  0.0242 -0.0096
 -40.34  0.0242 -0.0101
 -47.37  0.0242 -0.0094
 -55.76  0.0253 -0.0080
 -65.81  0.0275 -0.0074
 -77.85  0.0295 -0.0060
 -92.33  0.0228 0.0008
2010/05/28 00:00:00 22 2
  -0.49  0.0558 0.0198
  -1.54  0.0656 0.0201
  -2.65  0.0779 0.0150
  -3.82  0.0882 0.0031
  -5.08  0.0796 -0.0095
  -6.44  0.0657 -0.0094
  -7.93  0.0577 -0.0042
  -9.57  0.0536 -0.0010
 -11.41  0.0506 0.0003
 -13.47  0.0483 0.0007
 -15.81  0.0468 0.0004
 -18.50  0.0464 -0.0006
 -21.60  0.0469 -0.0022
 -25.21  0.0483 -0.0047
 -29.44  0.0509 -0.0082
 -34.43  0.0531 -0.0110
 -40.34  0.0531 -0.0111
 -47.37  0.0529 -0.0104
 -55.76  0.0555 -0.0084
 -65.81  0.0601 -0.0077
 -77.85  0.0641 -0.0064
 -92.33  0.0582 -0.0008
2010/06/02 00:00:00 22 2
  -0.49  0.0536 0.0158
  -1.54  0.0647 0.0169
  -2.65  0.0773 0.0136
  -3.82  0.0877 0.0025
  -5.08  0.0810 -0.0083
  -6.44  0.0678 -0.0112
  -7.93  0.0595 -0.0075
  -9.57  0.0560 -0.0041
 -11.41  0.0547 -0.0028
 -13.47  0.0545 -0.0026
 -15.81  0.0555 -0.0031
 -18.50  0.0576 -0.0044
 -21.60  0.0607 -0.0066
 -25.21  0.0646 -0.0097
 -29.44  0.0700 -0.0152
 -34.43  0.0719 -0.0165
 -40.34  0.0719 -0.0165
 -47.37  0.0718 -0.0165
 -55.76  0.0731 -0.0136
 -65.81  0.0767 -0.0132
 -77.85  0.0807 -0.0127
 -92.33  0.0772 -0.0085
2010/06/07 00:00:00 22 2
  -0.49  0.0546 -0.0080
  -1.54  0.0587 -0.0079
  -2.65  0.0599 -0.0104
  -3.82  0.0561 -0.0124
  -5.08  0.0502 -0.0114
  -6.44  0.0457 -0.0087
  -7.93  0.0432 -0.0062
  -9.57  0.0422 -0.0051
 -11.41  0.0421 -0.0050
 -13.47  0.0429 -0.0054
 -15.81  0.0446 -0.0063
 -18.50  0.0472 -0.0077
 -21.60  0.0505 -0.0097
 -25.21  0.0542 -0.0127
 -29.44  0.0590 -0.0184
 -34.43  0.0609 -0.0193
 -40.34  0.0609 -0.0193
 -47.37  0.0604 -0.0191
 -55.76  0.0609 -0.0163
 -65.81  0.0608 -0.0154
 -77.85  0.0597 -0.0144
 -92.33  0.0546 -0.0087
2010/06/12 00:00:00 22 2
  -0.49  0.0661 0.0094
  -1.54  0.0769 0.0033
  -2.65  0.0797 -0.0064
  -3.82  0.0709 -0.0122
  -5.08  0.0607 -0.0118
  -6.44  0.0550 -0.0093
  -7.93  0.0527 -0.0077
  -9.57  0.0521 -0.0076
 -11.41  0.0526 -0.0081
 -13.47  0.0540 -0.0090
 -15.81  0.0562 -0.0103
 -18.50  0.0592 -0.0121
 -21.60  0.0628 -0.0144
 -25.21  0.0667 -0.0174
 -29.44  0.0718 -0.0227
 -34.43  0.0739 -0.0243
 -40.34  0.0739 -0.0243
 -47.37  0.0738 -0.0242
 -55.76  0.0752 -0.0208
 -65.81  0.0759 -0.0187
 -77.85  0.0741 -0.0161
 -92.33  0.0671 -0.0096
2010/06/17 00:00:00 22 2
  -0.49  0.0317 0.0275
  -1.54  0.0473 0.0258
  -2.65  0.0601 0.0159
  -3.82  0.0615 0.0024
  -5.08  0.0513 -0.0057
  -6.44  0.0406 -0.0063
  -7.93  0.0347 -0.0040
  -9.57  0.0330 -0.0032
 -11.41  0.0335 -0.0035
 -13.47  0.0351 -0.0046
 -15.81  0.0379 -0.0060
 -18.50  0.0417 -0.0079
 -21.60  0.0464 -0.0103
 -25.21  0.0519 -0.0136
 -29.44  0.0584 -0.0181
 -34.43  0.0613 -0.0216
 -40.34  0.0613 -0.0216
 -47.37  0.0611 -0.0214
 -55.76  0.0623 -0.0181
 -65.81  0.0636 -0.0159
 -77.85  0.0624 -0.0126
 -92.33  0.0565 -0.0062
2010/06/22 00:00:00 22 2
  -0.49  0.0313 0.0124
  -1.54  0.0460 0.0121
  -2.65  0.0540 0.0032
  -3.82  0.0485 -0.0048
  -5.08  0.0388 -0.0063
  -6.44  0.0317 -0.0033
  -7.93  0.0284 -0.0007
  -9.57  0.0277 0.0003
 -11.41  0.0285 0.0002
 -13.47  0.0304 -0.0005
 -15.81  0.0335 -0.0018
 -18.50  0.0378 -0.0036
 -21.60  0.0432 -0.0062
 -25.21  0.0494 -0.0098
 -29.44  0.0569 -0.0150
 -34.43  0.0599 -0.0182
 -40.34  0.0600 -0.0183
 -47.37  0.0598 -0.0182
 -55.76  0.0604 -0.0155
 -65.81  0.0623 -0.0136
 -77.85  0.0622 -0.0107
 -92.33  0.0566 -0.0043
2010/06/27 00:00:00 22 2
  -0.49  0.0140 0.0253
  -1.54  0.0264 0.0230
  -2.65  0.0308 0.0165
  -3.82  0.0295 0.0091
  -5.08  0.0252 0.0038
  -6.44  0.0190 0.0021
  -7.93  0.0140 0.0029
  -9.57  0.0116 0.0033
 -11.41  0.0117 0.0031
 -13.47  0.0137 0.0023
 -15.81  0.0170 0.0009
 -18.50  0.0217 -0.0011
 -21.60  0.0276 -0.0040
 -25.21  0.0347 -0.0080
 -29.44  0.0436 -0.0134
 -34.43  0.0476 -0.0170
 -40.34  0.0473 -0.0170
 -47.37  0.0469 -0.0166
 -55.76  0.0471 -0.0138
 -65.81  0.0487 -0.0118
 -77.85  0.0486 -0.0086
 -92.33  0.0436 -0.0017
2010/07/02 00:00:00 22 2
  -0.49  0.0446 -0.0286
  -1.54  0.0352 -0.0226
  -2.65  0.0285 -0.0151
  -3.82  0.0250 -0.0085
  -5.08  0.0232 -0.0043
  -6.44  0.0220 -0.0021
  -7.93  0.0216 -0.0010
  -9.57  0.0220 -0.0006
 -11.41  0.0234 -0.0007
 -13.47  0.0256 -0.0014
 -15.81  0.0289 -0.0026
 -18.50  0.0333 -0.0044
 -21.60  0.0389 -0.0071
 -25.21  0.0459 -0.0113
 -29.44  0.0550 -0.0171
 -34.43  0.0582 -0.0200
 -40.34  0.0585 -0.0201
 -47.37  0.0579 -0.0199
 -55.76  0.0573 -0.0164
 -65.81  0.0583 -0.0141
 -77.85  0.0574 -0.0098
 -92.33  0.0519 -0.0019
2010/07/07 00:00:00 22 2
  -0.49  0.0744 -0.0231
  -1.54  0.0623 -0.0199
  -2.65  0.0519 -0.0137
  -3.82  0.0460 -0.0073
  -5.08  0.0435 -0.0033
  -6.44  0.0426 -0.0014
  -7.93  0.0426 -0.0007
  -9.57  0.0435 -0.0007
 -11.41  0.0453 -0.0014
 -13.47  0.0482 -0.0026
 -15.81  0.0523 -0.0045
 -18.50  0.0576 -0.0074
 -21.60  0.0642 -0.0116
 -25.21  0.0724 -0.0176
 -29.44  0.0836 -0.0265
 -34.43  0.0875 -0.0281
 -40.34  0.0876 -0.0281
 -47.37  0.0874 -0.0281
 -55.76  0.0883 -0.0236
 -65.81  0.0905 -0.0216
 -77.85  0.0911 -0.0179
 -92.33  0.0861 -0.0114
2010/07/12 00:00:00 22 2
  -0.49  0.0898 -0.0306
  -1.54  0.0770 -0.0281
  -2.65  0.0628 -0.0226
  -3.82  0.0509 -0.0139
  -5.08  0.0433 -0.0043
  -6.44  0.0404 0.0031
  -7.93  0.0409 0.0069
  -9.57  0.0425 0.0076
 -11.41  0.0443 0.0066
 -13.47  0.0467 0.0046
 -15.81  0.0502 0.0018
 -18.50  0.0551 -0.0020
 -21.60  0.0615 -0.0071
 -25.21  0.0696 -0.0140
 -29.44  0.0810 -0.0226
 -34.43  0.0841 -0.0262
 -40.34  0.0846 -0.0263
 -47.37  0.0847 -0.0256
 -55.76  0.0871 -0.0229
 -65.81  0.0912 -0.0213
 -77.85  0.0963 -0.0190
 -92.33  0.0953 -0.0139
2010/07/17 00:00:00 22 2
  -0.49  0.1421 -0.0195
  -1.54  0.1298 -0.0238
  -2.65  0.1098 -0.0220
  -3.82  0.0877 -0.0142
  -5.08  0.0711 -0.0027
  -6.44  0.0620 0.0062
  -7.93  0.0567 0.0116
  -9.57  0.0544 0.0141
 -11.41  0.0545 0.0133
 -13.47  0.0562 0.0106
 -15.81  0.0602 0.0069
 -18.50  0.0662 0.0025
 -21.60  0.0737 -0.0027
 -25.21  0.0824 -0.0091
 -29.44  0.0930 -0.0165
 -34.43  0.0964 -0.0202
 -40.34  0.0966 -0.0200
 -47.37  0.0974 -0.0193
 -55.76  0.0999 -0.0174
 -65.81  0.1038 -0.0153
 -77.85  0.1066 -0.0143
 -92.33  0.1041 -0.0105
2010/07/22 00:00:00 22 2
  -0.49  0.1108 -0.0590
  -1.54  0.0955 -0.0536
  -2.65  0.0806 -0.0454
  -3.82  0.0663 -0.0338
  -5.08  0.0540 -0.0184
  -6.44  0.0484 -0.0041
  -7.93  0.0472 0.0070
  -9.57  0.0486 0.0144
 -11.41  0.0524 0.0176
 -13.47  0.0579 0.0166
 -15.81  0.0643 0.0120
 -18.50  0.0711 0.0057
 -21.60  0.0787 -0.0013
 -25.21  0.0870 -0.0092
 -29.44  0.0992 -0.0151
 -34.43  0.1003 -0.0194
 -40.34  0.1014 -0.0186
 -47.37  0.1013 -0.0182
 -55.76  0.1036 -0.0164
 -65.81  0.1081 -0.0143
 -77.85  0.1104 -0.0125
 -92.33  0.1059 -0.0106
2010/07/27 00:00:00 22 2
  -0.49  0.1279 -0.0653
  -1.54  0.1131 -0.0571
  -2.65  0.0988 -0.0434
  -3.82  0.0883 -0.0289
  -5.08  0.0802 -0.0171
  -6.44  0.0732 -0.0086
  -7.93  0.0665 -0.0022
  -9.57  0.0617 0.0024
 -11.41  0.0598 0.0052
 -13.47  0.0610 0.0057
 -15.81  0.0651 0.0042
 -18.50  0.0713 0.0009
 -21.60  0.0788 -0.0042
 -25.21  0.0870 -0.0110
 -29.44  0.0970 -0.0197
 -34.43  0.1013 -0.0241
 -40.34  0.1011 -0.0235
 -47.37  0.1016 -0.0218
 -55.76  0.1043 -0.0192
 -65.81  0.1075 -0.0161
 -77.85  0.1076 -0.0131
 -92.33  0.1011 -0.0102
2010/08/01 00:00:00 22 2
  -0.49  0.1435 -0.0398
  -1.54  0.1321 -0.0409
  -2.65  0.1167 -0.0378
  -3.82  0.1002 -0.0319
  -5.08  0.0838 -0.0245
  -6.44  0.0693 -0.0158
  -7.93  0.0582 -0.0065
  -9.57  0.0514 0.0018
 -11.41  0.0496 0.0069
 -13.47  0.0515 0.0084
 -15.81  0.0571 0.0068
 -18.50  0.0659 0.0024
 -21.60  0.0775 -0.0042
 -25.21  0.0912 -0.0125
 -29.44  0.1077 -0.0233
 -34.43  0.1130 -0.0268
 -40.34  0.1127 -0.0267
 -47.37  0.1110 -0.0236
 -55.76  0.1099 -0.0198
 -65.81  0.1068 -0.0147
 -77.85  0.0996 -0.0090
 -92.33  0.0900 -0.0064
2010/08/06 00:00:00 22 2
  -0.49  0.1285 -0.0322
  -1.54  0.1223 -0.0307
  -2.65  0.1153 -0.0286
  -3.82  0.1068 -0.0249
  -5.08  0.0960 -0.0201
  -6.44  0.0838 -0.0125
  -7.93  0.0741 -0.0032
  -9.57  0.0676 0.0055
 -11.41  0.0651 0.0113
 -13.47  0.0669 0.0132
 -15.81  0.0728 0.0112
 -18.50  0.0818 0.0057
 -21.60  0.0923 -0.0026
 -25.21  0.1036 -0.0125
 -29.44  0.1167 -0.0215
 -34.43  0.1198 -0.0280
 -40.34  0.1217 -0.0283
 -47.37  0.1234 -0.0272
 -55.76  0.1286 -0.0242
 -65.81  0.1350 -0.0207
 -77.85  0.1365 -0.0188
 -92.33  0.1256 -0.0207
2010/08/11 00:00:00 22 2
  -0.49  0.0042 0.0027
  -1.54  0.0133 0.0060
  -2.65  0.0229 0.0056
  -3.82  0.0317 0.0016
  -5.08  0.0328 -0.0046
  -6.44  0.0250 -0.0071
  -7.93  0.0132 -0.0039
  -9.57  0.0046 0.0018
 -11.41  0.0007 0.0063
 -13.47  0.0006 0.0085
 -15.81  0.0039 0.0084
 -18.50  0.0111 0.0066
 -21.60  0.0228 0.0026
 -25.21  0.0387 -0.0035
 -29.44  0.0589 -0.0119
 -34.43  0.0708 -0.0173
 -40.34  0.0698 -0.0172
 -47.37  0.0677 -0.0161
 -55.76  0.0667 -0.0138
 -65.81  0.0643 -0.0089
 -77.85  0.0561 -0.0033
 -92.33  0.0427 -0.0001
2010/08/16 00:00:00 22 2
  -0.49  -0.0031 -0.0034
  -1.54  -0.0022 0.0031
  -2.65  -0.0012 0.0066
  -3.82  -0.0000 0.0086
  -5.08  0.0011 0.0103
  -6.44  0.0019 0.0121
  -7.93  0.0027 0.0139
  -9.57  0.0038 0.0150
 -11.41  0.0055 0.0152
 -13.47  0.0082 0.0143
 -15.81  0.0120 0.0121
 -18.50  0.0174 0.0085
 -21.60  0.0254 0.0034
 -25.21  0.0374 -0.0033
 -29.44  0.0547 -0.0098
 -34.43  0.0685 -0.0133
 -40.34  0.0682 -0.0111
 -47.37  0.0682 -0.0080
 -55.76  0.0662 -0.0053
 -65.81  0.0600 0.0021
 -77.85  0.0478 0.0101
 -92.33  0.0341 0.0122
2010/08/21 00:00:00 22 2
  -0.49  -0.0632 0.0827
  -1.54  -0.0533 0.0816
  -2.65  -0.0468 0.0799
  -3.82  -0.0407 0.0771
  -5.08  -0.0338 0.0722
  -6.44  -0.0276 0.0641
  -7.93  -0.0251 0.0531
  -9.57  -0.0276 0.0413
 -11.41  -0.0342 0.0307
 -13.47  -0.0420 0.0227
 -15.81  -0.0482 0.0175
 -18.50  -0.0504 0.0146
 -21.60  -0.0468 0.0127
 -25.21  -0.0366 0.0103
 -29.44  -0.0206 0.0076
 -34.43  -0.0002 0.0045
 -40.34  0.0037 0.0068
 -47.37  0.0038 0.0082
 -55.76  0.0029 0.0092
 -65.81  0.0005 0.0105
 -77.85  -0.0053 0.0128
 -92.33  -0.0138 0.0151
2010/08/26 00:00:00 22 2
  -0.49  -0.0556 0.0109
  -1.54  -0.0533 0.0163
  -2.65  -0.0511 0.0193
  -3.82  -0.0489 0.0216
  -5.08  -0.0467 0.0229
  -6.44  -0.0451 0.0231
  -7.93  -0.0448 0.0230
  -9.57  -0.0451 0.0231
 -11.41  -0.0451 0.0233
 -13.47  -0.0437 0.0233
 -15.81  -0.0404 0.0228
 -18.50  -0.0345 0.0214
 -21.60  -0.0246 0.0185
 -25.21  -0.0087 0.0131
 -29.44  0.0152 0.0049
 -34.43  0.0329 0.0014
 -40.34  0.0331 0.0026
 -47.37  0.0321 0.0033
 -55.76  0.0324 0.0046
 -65.81  0.0326 0.0073
 -77.85  0.0304 0.0105
 -92.33  0.0249 0.0135
2010/08/31 00:00:00 22 2
  -0.49  0.0321 0.0042
  -1.54  0.0283 0.0060
  -2.65  0.0239 0.0078
  -3.82  0.0190 0.0102
  -5.08  0.0142 0.0129
  -6.44  0.0100 0.0154
  -7.93  0.0069 0.0173
  -9.57  0.0045 0.0184
 -11.41  0.0027 0.0186
 -13.47  0.0017 0.0181
 -15.81  0.0015 0.0169
 -18.50  0.0029 0.0150
 -21.60  0.0073 0.0118
 -25.21  0.0170 0.0059
 -29.44  0.0376 -0.0027
 -34.43  0.0540 -0.0075
 -40.34  0.0559 -0.0051
 -47.37  0.0575 -0.0038
 -55.76  0.0586 -0.0020
 -65.81  0.0582 0.0002
 -77.85  0.0557 0.0030
 -92.33  0.0532 0.0046
2010/09/05 00:00:00 22 2
  -0.49  -0.0384 0.0253
  -1.54  -0.0333 0.0284
  -2.65  -0.0294 0.0303
  -3.82  -0.0262 0.0312
  -5.08  -0.0230 0.0309
  -6.44  -0.0197 0.0291
  -7.93  -0.0165 0.0260
  -9.57  -0.0132 0.0216
 -11.41  -0.0105 0.0160
 -13.47  -0.0091 0.0099
 -15.81  -0.0086 0.0040
 -18.50  -0.0079 -0.0017
 -21.60  -0.0049 -0.0074
 -25.21  0.0032 -0.0135
 -29.44  0.0190 -0.0195
 -34.43  0.0373 -0.0257
 -40.34  0.0450 -0.0217
 -47.37  0.0503 -0.0199
 -55.76  0.0546 -0.0179
 -65.81  0.0589 -0.0145
 -77.85  0.0633 -0.0100
 -92.33  0.0649 -0.0059
2010/09/10 00:00:00 22 2
  -0.49  0.0210 -0.0206
  -1.54  0.0164 -0.0186
  -2.65  0.0133 -0.0168
  -3.82  0.0107 -0.0147
  -5.08  0.0084 -0.0122
  -6.44  0.0068 -0.0093
  -7.93  0.0061 -0.0066
  -9.57  0.0063 -0.0046
 -11.41  0.0071 -0.0038
 -13.47  0.0083 -0.0040
 -15.81  0.0100 -0.0053
 -18.50  0.0125 -0.0075
 -21.60  0.0167 -0.0110
 -25.21  0.0249 -0.0158
 -29.44  0.0406 -0.0211
 -34.43  0.0572 -0.0260
 -40.34  0.0641 -0.0225
 -47.37  0.0680 -0.0214
 -55.76  0.0700 -0.0190
 -65.81  0.0703 -0.0140
 -77.85  0.0700 -0.0079
 -92.33  0.0698 -0.0036
2010/09/15 00:00:00 22 2
  -0.49  -0.0682 0.0425
  -1.54  -0.0625 0.0421
  -2.65  -0.0581 0.0416
  -3.82  -0.0546 0.0408
  -5.08  -0.0512 0.0395
  -6.44  -0.0471 0.0368
  -7.93  -0.0427 0.0321
  -9.57  -0.0392 0.0257
 -11.41  -0.0374 0.0184
 -13.47  -0.0374 0.0117
 -15.81  -0.0381 0.0062
 -18.50  -0.0382 0.0017
 -21.60  -0.0360 -0.0021
 -25.21  -0.0295 -0.0060
 -29.44  -0.0164 -0.0094
 -34.43  0.0006 -0.0124
 -40.34  0.0071 -0.0100
 -47.37  0.0103 -0.0101
 -55.76  0.0115 -0.0080
 -65.81  0.0113 -0.0023
 -77.85  0.0101 0.0033
 -92.33  0.0082 0.0079
2010/09/20 00:00:00 22 2
  -0.49  -0.0834 0.0409
  -1.54  -0.0791 0.0412
  -2.65  -0.0753 0.0415
  -3.82  -0.0724 0.0414
  -5.08  -0.0694 0.0408
  -6.44  -0.0658 0.0393
  -7.93  -0.0618 0.0365
  -9.57  -0.0582 0.0321
 -11.41  -0.0565 0.0271
 -13.47  -0.0570 0.0227
 -15.81  -0.0587 0.0198
 -18.50  -0.0601 0.0187
 -21.60  -0.0594 0.0191
 -25.21  -0.0545 0.0203
 -29.44  -0.0443 0.0228
 -34.43  -0.0288 0.0216
 -40.34  -0.0254 0.0199
 -47.37  -0.0248 0.0187
 -55.76  -0.0252 0.0187
 -65.81  -0.0280 0.0191
 -77.85  -0.0324 0.0176
 -92.33  -0.0359 0.0154
2010/09/25 00:00:00 22 2
  -0.49  -0.0693 0.0148
  -1.54  -0.0686 0.0167
  -2.65  -0.0677 0.0190
  -3.82  -0.0670 0.0209
  -5.08  -0.0662 0.0228
  -6.44  -0.0647 0.0248
  -7.93  -0.0622 0.0267
  -9.57  -0.0591 0.0279
 -11.41  -0.0564 0.0282
 -13.47  -0.0545 0.0279
 -15.81  -0.0529 0.0274
 -18.50  -0.0507 0.0268
 -21.60  -0.0465 0.0261
 -25.21  -0.0386 0.0258
 -29.44  -0.0271 0.0274
 -34.43  -0.0152 0.0231
 -40.34  -0.0152 0.0198
 -47.37  -0.0177 0.0191
 -55.76  -0.0200 0.0191
 -65.81  -0.0239 0.0190
 -77.85  -0.0289 0.0181
 -92.33  -0.0326 0.0160
2010/09/30 00:00:00 22 2
  -0.49  0.1245 -0.0262
  -1.54  0.1226 -0.0282
  -2.65  0.1203 -0.0300
  -3.82  0.1178 -0.0313
  -5.08  0.1151 -0.0322
  -6.44  0.1125 -0.0327
  -7.93  0.1095 -0.0333
  -9.57  0.1061 -0.0337
 -11.41  0.1017 -0.0338
 -13.47  0.0958 -0.0318
 -15.81  0.0891 -0.0257
 -18.50  0.0847 -0.0152
 -21.60  0.0876 -0.0055
 -25.21  0.0977 -0.0034
 -29.44  0.1120 -0.0064
 -34.43  0.1244 -0.0144
 -40.34  0.1257 -0.0136
 -47.37  0.1273 -0.0125
 -55.76  0.1303 -0.0113
 -65.81  0.1346 -0.0114
 -77.85  0.1382 -0.0117
 -92.33  0.1374 -0.0149
2010/10/05 00:00:00 22 2
  -0.49  0.1406 -0.0692
  -1.54  0.1405 -0.0690
  -2.65  0.1399 -0.0683
  -3.82  0.1385 -0.0672
  -5.08  0.1371 -0.0651
  -6.44  0.1358 -0.0622
  -7.93  0.1347 -0.0585
  -9.57  0.1337 -0.0536
 -11.41  0.1330 -0.0470
 -13.47  0.1329 -0.0392
 -15.81  0.1321 -0.0302
 -18.50  0.1317 -0.0195
 -21.60  0.1404 -0.0121
 -25.21  0.1484 -0.0108
 -29.44  0.1594 -0.0181
 -34.43  0.1605 -0.0277
 -40.34  0.1571 -0.0254
 -47.37  0.1575 -0.0250
 -55.76  0.1617 -0.0266
 -65.81  0.1673 -0.0277
 -77.85  0.1649 -0.0293
 -92.33  0.1544 -0.0355
2010/10/10 00:00:00 22 2
  -0.49  0.0815 -0.0288
  -1.54  0.0815 -0.0288
  -2.65  0.0815 -0.0288
  -3.82  0.0814 -0.0290
  -5.08  0.0814 -0.0294
  -6.44  0.0812 -0.0302
  -7.93  0.0809 -0.0316
  -9.57  0.0804 -0.0339
 -11.41  0.0796 -0.0369
 -13.47  0.0780 -0.0412
 -15.81  0.0750 -0.0463
 -18.50  0.0712 -0.0482
 -21.60  0.0675 -0.0467
 -25.21  0.0626 -0.0426
 -29.44  0.0618 -0.0417
 -34.43  0.0596 -0.0385
 -40.34  0.0567 -0.0336
 -47.37  0.0554 -0.0296
 -55.76  0.0536 -0.0253
 -65.81  0.0520 -0.0189
 -77.85  0.0478 -0.0135
 -92.33  0.0378 -0.0096
2010/10/15 00:00:00 22 2
  -0.49  0.0309 0.0065
  -1.54  0.0309 0.0065
  -2.65  0.0310 0.0065
  -3.82  0.0312 0.0064
  -5.08  0.0315 0.0063
  -6.44  0.0318 0.0062
  -7.93  0.0321 0.0060
  -9.57  0.0324 0.0057
 -11.41  0.0326 0.0050
 -13.47  0.0325 0.0040
 -15.81  0.0322 0.0029
 -18.50  0.0326 0.0023
 -21.60  0.0332 0.0018
 -25.21  0.0337 0.0006
 -29.44  0.0353 -0.0004
 -34.43  0.0364 0.0018
 -40.34  0.0338 -0.0005
 -47.37  0.0296 0.0003
 -55.76  0.0240 0.0027
 -65.81  0.0143 0.0048
 -77.85  0.0036 0.0043
 -92.33  -0.0059 0.0032
2010/10/20 00:00:00 22 2
  -0.49  -0.0595 0.0495
  -1.54  -0.0595 0.0495
  -2.65  -0.0578 0.0507
  -3.82  -0.0563 0.0511
  -5.08  -0.0545 0.0510
  -6.44  -0.0516 0.0499
  -7.93  -0.0472 0.0473
  -9.57  -0.0427 0.0430
 -11.41  -0.0399 0.0366
 -13.47  -0.0416 0.0288
 -15.81  -0.0484 0.0243
 -18.50  -0.0533 0.0224
 -21.60  -0.0562 0.0214
 -25.21  -0.0574 0.0218
 -29.44  -0.0565 0.0226
 -34.43  -0.0565 0.0226
 -40.34  -0.0565 0.0205
 -47.37  -0.0606 0.0201
 -55.76  -0.0664 0.0204
 -65.81  -0.0758 0.0213
 -77.85  -0.0873 0.0213
 -92.33  -0.0976 0.0197
2010/10/25 00:00:00 22 2
  -0.49  -0.0202 0.0001
  -1.54  -0.0202 0.0001
  -2.65  -0.0200 0.0000
  -3.82  -0.0195 -0.0002
  -5.08  -0.0190 -0.0010
  -6.44  -0.0184 -0.0025
  -7.93  -0.0170 -0.0042
  -9.57  -0.0164 -0.0053
 -11.41  -0.0174 -0.0046
 -13.47  -0.0207 -0.0021
 -15.81  -0.0260 -0.0011
 -18.50  -0.0277 0.0019
 -21.60  -0.0269 0.0042
 -25.21  -0.0251 0.0063
 -29.44  -0.0236 0.0090
 -34.43  -0.0251 0.0090
 -40.34  -0.0333 0.0050
 -47.37  -0.0403 0.0034
 -55.76  -0.0461 0.0038
 -65.81  -0.0534 0.0048
 -77.85  -0.0621 0.0059
 -92.33  -0.0727 0.0071
2010/10/30 00:00:00 22 2
  -0.49  0.0464 -0.0101
  -1.54  0.0463 -0.0102
  -2.65  0.0463 -0.0104
  -3.82  0.0463 -0.0109
  -5.08  0.0463 -0.0119
  -6.44  0.0460 -0.0135
  -7.93  0.0452 -0.0158
  -9.57  0.0437 -0.0180
 -11.41  0.0416 -0.0193
 -13.47  0.0389 -0.0164
 -15.81  0.0344 -0.0113
 -18.50  0.0341 -0.0071
 -21.60  0.0356 -0.0052
 -25.21  0.0381 -0.0047
 -29.44  0.0411 -0.0042
 -34.43  0.0398 -0.0043
 -40.34  0.0320 -0.0053
 -47.37  0.0266 -0.0046
 -55.76  0.0222 -0.0027
 -65.81  0.0151 0.0000
 -77.85  0.0057 0.0027
 -92.33  -0.0040 0.0051
2010/11/04 00:00:00 22 2
  -0.49  0.0310 -0.0097
  -1.54  0.0307 -0.0096
  -2.65  0.0301 -0.0104
  -3.82  0.0297 -0.0098
  -5.08  0.0292 -0.0090
  -6.44  0.0287 -0.0081
  -7.93  0.0281 -0.0068
  -9.57  0.0276 -0.0052
 -11.41  0.0270 -0.0032
 -13.47  0.0261 -0.0024
 -15.81  0.0246 0.0006
 -18.50  0.0252 0.0037
 -21.60  0.0280 0.0038
 -25.21  0.0317 0.0023
 -29.44  0.0375 -0.0021
 -34.43  0.0365 -0.0063
 -40.34  0.0265 -0.0057
 -47.37  0.0211 -0.0056
 -55.76  0.0176 -0.0044
 -65.81  0.0119 -0.0015
 -77.85  0.0050 0.0023
 -92.33  -0.0016 0.0053
2010/11/09 00:00:00 22 2
  -0.49  0.0740 0.0061
  -1.54  0.0740 0.0061
  -2.65  0.0740 0.0061
  -3.82  0.0743 0.0061
  -5.08  0.0748 0.0060
  -6.44  0.0752 0.0055
  -7.93  0.0758 0.0041
  -9.57  0.0759 0.0017
 -11.41  0.0759 -0.0014
 -13.47  0.0749 -0.0049
 -15.81  0.0706 -0.0055
 -18.50  0.0657 -0.0019
 -21.60  0.0652 -0.0019
 -25.21  0.0663 -0.0030
 -29.44  0.0706 -0.0052
 -34.43  0.0719 -0.0062
 -40.34  0.0674 -0.0057
 -47.37  0.0643 -0.0055
 -55.76  0.0606 -0.0044
 -65.81  0.0532 -0.0031
 -77.85  0.0436 -0.0018
 -92.33  0.0359 -0.0021
2010/11/14 00:00:00 22 2
  -0.49  0.0616 -0.0123
  -1.54  0.0616 -0.0123
  -2.65  0.0616 -0.0123
  -3.82  0.0616 -0.0123
  -5.08  0.0618 -0.0123
  -6.44  0.0620 -0.0126
  -7.93  0.0620 -0.0134
  -9.57  0.0618 -0.0149
 -11.41  0.0614 -0.0167
 -13.47  0.0611 -0.0180
 -15.81  0.0582 -0.0164
 -18.50  0.0562 -0.0108
 -21.60  0.0569 -0.0088
 -25.21  0.0577 -0.0106
 -29.44  0.0614 -0.0150
 -34.43  0.0631 -0.0148
